ISIN코드,기업명,배당기준일,1주당배당금,종가,매수주식수,총배당금,투자금대비배당률(%)
KR7365330000,에스와이스틸텍,2023-12-31,50.0,4090.0,2444,122200.0,1.222
KR7353200009,대덕전자,2024-03-31,300.0,24550.0,407,122100.0,1.221
KR7035810001,이지홀딩스,2020-12-31,50.0,4095.0,2442,122100.0,1.221
KR7450140009,코오롱모빌리티그룹,2024-09-30,30.0,2460.0,4065,121950.0,1.2195
KR7168490001,한국투자패러랠유전해외자원개발특별자산투자회사1호지분증권,2021-09-30,25.0,2050.0,4878,121950.0,1.2195
KR7347740003,피엔케이피부임상연구센타,2023-12-31,30.0,2460.0,4065,121950.0,1.2195
KR7122900004,아이마켓코리아,2025-06-30,100.0,8200.0,1219,121900.0,1.219
KR7002360006,SH에너지화학,2022-12-31,10.0,821.0,12180,121800.0,1.218
KR7213500002,한솔제지,2021-06-30,200.0,16400.0,609,121800.0,1.218
KR7119850006,지엔씨에너지,2024-12-31,100.0,8210.0,1218,121800.0,1.218
KR7084370006,유진테크,2022-12-31,270.0,22150.0,451,121770.0,1.2177
KR7025880006,케이씨피드,2021-12-31,40.0,3285.0,3044,121760.0,1.2176
KR7013520002,화승코퍼레이션,2021-12-31,25.0,2055.0,4866,121650.0,1.2165
KR7050960004,수산아이앤티,2023-12-31,125.0,10270.0,973,121625.0,1.21625
KR7122900004,아이마켓코리아,2025-09-30,100.0,8220.0,1216,121600.0,1.216
KR7006620009,동구바이오제약,2021-12-31,100.0,8220.0,1216,121600.0,1.216
KR7234690006,녹십자웰빙,2022-12-31,100.0,8230.0,1215,121500.0,1.215
KR7035150002,백산,2021-12-31,100.0,8230.0,1215,121500.0,1.215
KR7105840003,우진,2021-12-31,100.0,8240.0,1213,121300.0,1.213
KR7382840007,원준,2022-12-31,200.0,16500.0,606,121200.0,1.212
KR7023910003,대한약품공업,2020-12-31,400.0,32950.0,303,121200.0,1.212
KR7038110003,에코플라스틱,2023-12-31,60.0,4950.0,2020,121200.0,1.212
KR7185750007,종근당(신설),2022-12-31,1000.0,82100.0,121,121000.0,1.21
KR7086450004,동국제약,2024-12-31,200.0,16520.0,605,121000.0,1.21
KR7267260008,에이치디현대일렉트릭,2023-12-31,1000.0,82200.0,121,121000.0,1.21
KR7265520007,에이피시스템,2023-12-31,270.0,22300.0,448,120960.0,1.2096
KR7004980009,성신양회,2021-12-31,200.0,16550.0,604,120800.0,1.208
KR7008730004,율촌화학,2024-12-31,250.0,20700.0,483,120750.0,1.2075
KR7084110006,휴온스글로벌,2023-06-30,250.0,20700.0,483,120750.0,1.2075
KR7267250009,에이치디현대,2025-03-31,900.0,74200.0,134,120600.0,1.206
KR7378850002,화승알앤에이,2023-12-31,50.0,4145.0,2412,120600.0,1.206
KR7267250009,에이치디현대,2024-06-30,900.0,74500.0,134,120600.0,1.206
KR7264850009,이랜시스,2023-12-31,50.0,4145.0,2412,120600.0,1.206
KR7004450003,삼화왕관,2020-06-30,500.0,41450.0,241,120500.0,1.205
KR7377330006,이지트로닉스,2022-12-31,120.0,9960.0,1004,120480.0,1.2048
KR7123570004,이엠넷,2020-12-31,50.0,4150.0,2409,120450.0,1.2045
KR7038540001,상상인,2021-12-31,100.0,8300.0,1204,120400.0,1.204
KR7192080000,더블유게임즈,2021-12-31,700.0,57900.0,172,120400.0,1.204
KR7011500006,한농화성,2022-12-31,120.0,9970.0,1003,120360.0,1.2036
KR7119610004,인터로조,2024-12-31,300.0,24900.0,401,120300.0,1.203
KR7100700004,세운메디칼,2021-12-31,50.0,4155.0,2406,120300.0,1.203
KR7353200009,대덕전자,2021-12-31,300.0,24900.0,401,120300.0,1.203
KR7094280005,효성ITX,2023-09-30,150.0,12470.0,801,120150.0,1.2015
KR7039020003,이건홀딩스,2024-12-31,50.0,4160.0,2403,120150.0,1.2015
KR7003220001,대원제약,2021-12-31,200.0,16650.0,600,120000.0,1.2
KR7004370003,농심,2023-12-31,5000.0,407000.0,24,120000.0,1.2
KR7095500005,미래나노텍,2021-12-31,100.0,8330.0,1200,120000.0,1.2
KR7093520005,매커스,2023-12-31,150.0,12500.0,800,120000.0,1.2
KR7051910008,LG화학,2020-12-31,10000.0,824000.0,12,120000.0,1.2
KR7067830000,세이브존아이앤씨,2022-12-31,30.0,2500.0,4000,120000.0,1.2
KR7022100002,포스코디엑스,2022-12-31,75.0,6250.0,1600,120000.0,1.2
KR7001130004,대한제분,2020-12-31,2000.0,166000.0,60,120000.0,1.2
KR7097950000,씨제이제일제당,2025-02-28,3000.0,247000.0,40,120000.0,1.2
KR7005250006,녹십자홀딩스,2020-12-31,500.0,41500.0,240,120000.0,1.2
KR7084650001,랩지노믹스,2021-12-31,300.0,25000.0,400,120000.0,1.2
KR7030200000,케이티,2025-03-31,600.0,49850.0,200,120000.0,1.2
KR7064960008,에스앤티모티브,2024-06-30,600.0,49850.0,200,120000.0,1.2
KR7065680001,우주일렉트로닉스,2021-12-31,400.0,33300.0,300,120000.0,1.2
KR7036120004,서울평가정보,2021-12-31,40.0,3335.0,2998,119920.0,1.1991999999999998
KR7009780008,엠에스씨,2020-12-31,60.0,5010.0,1996,119760.0,1.1976
KR7395400005,에스케이위탁관리부동산투자회사,2022-12-31,66.0,5510.0,1814,119724.0,1.19724
KR7004490009,세방전지,2023-12-31,700.0,58200.0,171,119700.0,1.197
KR7267250009,에이치디현대,2025-02-28,900.0,74900.0,133,119700.0,1.197
KR7084110006,휴온스글로벌,2024-04-01,275.0,22950.0,435,119625.0,1.1962499999999998
KR7044990000,에이치엔에스하이텍,2023-12-31,200.0,16700.0,598,119600.0,1.196
KR7205470008,휴마시스,2021-12-31,200.0,16700.0,598,119600.0,1.196
KR7131030009,옵투스제약,2020-12-31,100.0,8360.0,1196,119600.0,1.196
KR7317400000,자이에스앤디,2020-12-31,150.0,12550.0,796,119400.0,1.194
KR7025950007,동신건설,2022-12-31,150.0,12550.0,796,119400.0,1.194
KR7273640003,와이엠텍,2023-12-31,180.0,15070.0,663,119340.0,1.1934
KR7234690006,녹십자웰빙,2024-12-31,120.0,10060.0,994,119280.0,1.1928
KR7067170001,오텍,2021-12-31,130.0,10900.0,917,119210.0,1.1921
KR7148150006,세경하이테크,2024-02-29,100.0,8390.0,1191,119100.0,1.191
KR7013700000,까뮤이앤씨,2024-12-31,15.0,1260.0,7936,119040.0,1.1904
KR7042110007,에스씨디,2020-12-31,20.0,1680.0,5952,119040.0,1.1904
KR7032620007,유비케어,2022-12-31,60.0,5040.0,1984,119040.0,1.1904
KR7099390007,브레인즈컴퍼니,2024-12-31,60.0,5040.0,1984,119040.0,1.1904
KR7206640005,바디텍메드,2021-12-31,200.0,16800.0,595,119000.0,1.1900000000000002
KR7111770004,영원무역,2025-09-09,700.0,58700.0,170,119000.0,1.1900000000000002
KR7005320007,온타이드,2020-12-31,50.0,4200.0,2380,119000.0,1.1900000000000002
KR7123040008,엠에스오토텍,2022-12-31,50.0,4205.0,2378,118900.0,1.189
KR7000640003,동아쏘시오홀딩스,2023-12-31,1200.0,101000.0,99,118800.0,1.188
KR7268280005,미원스페셜티케미칼,2024-12-31,1800.0,149600.0,66,118800.0,1.188
KR7008490005,서흥,2022-12-31,400.0,33650.0,297,118800.0,1.188
KR7045060001,오공,2020-12-31,60.0,5050.0,1980,118800.0,1.188
KR7003960002,사조대림,2021-12-31,300.0,25250.0,396,118800.0,1.188
KR7032540007,티제이미디어,2021-12-31,60.0,5050.0,1980,118800.0,1.188
KR7025750001,한솔홈데코,2021-12-31,20.0,1685.0,5934,118680.0,1.1868
KR7019990001,에너토크,2020-12-31,50.0,4215.0,2372,118600.0,1.1860000000000002
KR7035000009,에이치에스애드,2025-08-28,100.0,8430.0,1186,118600.0,1.1860000000000002
KR7307950006,현대오토에버,2022-12-31,1140.0,95500.0,104,118560.0,1.1856
KR7006280002,녹십자,2023-12-31,1500.0,125500.0,79,118500.0,1.185
KR7053700001,삼보모터스,2024-12-31,50.0,4220.0,2369,118450.0,1.1845
KR7001230002,동국홀딩스,2024-06-30,100.0,8440.0,1184,118400.0,1.184
KR7173130006,오파스넷,2024-12-31,100.0,8440.0,1184,118400.0,1.184
KR7179290002,엠아이텍,2023-12-31,80.0,6760.0,1479,118320.0,1.1832
KR7001460005,BYC,2024-12-31,350.0,29500.0,338,118300.0,1.183
KR7084110006,휴온스글로벌,2024-06-30,275.0,23250.0,430,118250.0,1.1825
KR7002700003,신일전자,2021-12-31,25.0,2115.0,4728,118200.0,1.1820000000000002
KR7007700008,에프앤에프홀딩스,2020-12-31,1000.0,84400.0,118,118000.0,1.18
KR7004380002,삼익THK,2024-12-31,100.0,8470.0,1180,118000.0,1.18
KR7200780005,비씨월드제약,2022-12-31,100.0,8470.0,1180,118000.0,1.18
KR7090460007,비에이치,2023-12-31,250.0,21150.0,472,118000.0,1.18
KR7053800009,안랩,2020-12-31,900.0,76200.0,131,117900.0,1.179
KR7250930005,예선테크,2020-12-31,30.0,2545.0,3929,117870.0,1.1787
KR7019680008,대교,2020-06-30,50.0,4245.0,2355,117750.0,1.1775
KR7163730005,핑거,2024-12-31,100.0,8500.0,1176,117600.0,1.176
KR7041930009,동아화성,2020-12-31,120.0,10200.0,980,117600.0,1.176
KR7263690000,디알젬,2020-12-31,200.0,17000.0,588,117600.0,1.176
KR7012790002,신일제약,2022-12-31,100.0,8500.0,1176,117600.0,1.176
KR7023450000,동남합성,2025-09-30,400.0,34000.0,294,117600.0,1.176
KR7336680004,탑런토탈솔루션,2025-10-31,50.0,4250.0,2352,117600.0,1.176
KR7017960006,한국카본,2022-12-31,130.0,11050.0,904,117520.0,1.1752
KR7054450002,텔레칩스,2022-12-31,130.0,11050.0,904,117520.0,1.1752
KR7307280008,원바이오젠,2023-12-31,20.0,1702.0,5875,117500.0,1.175
KR7267260008,에이치디현대일렉트릭,2022-12-31,500.0,42500.0,235,117500.0,1.175
KR7025860008,남해화학,2022-12-31,100.0,8510.0,1175,117500.0,1.175
KR7357780006,솔브레인,2025-03-31,2300.0,192600.0,51,117300.0,1.173
KR7000490003,대동,2020-12-31,80.0,6820.0,1466,117280.0,1.1728
KR7064960008,에스앤티모티브,2025-09-30,400.0,34100.0,293,117200.0,1.172
KR7055550008,신한금융지주회사,2024-03-31,540.0,46000.0,217,117180.0,1.1718
KR7238490007,힘스,2020-12-31,150.0,12800.0,781,117150.0,1.1715
KR7215360009,우리산업,2023-12-31,165.0,14080.0,710,117150.0,1.1715
KR7094280005,효성ITX,2020-03-31,150.0,12800.0,781,117150.0,1.1715
KR7090850009,현대이지웰,2022-12-31,80.0,6830.0,1464,117120.0,1.1712
KR7000660001,에스케이하이닉스,2021-12-31,1540.0,131000.0,76,117040.0,1.1704
KR7051490001,나라엠앤디,2022-12-31,70.0,5980.0,1672,117040.0,1.1704
KR7054670005,대한뉴팜,2022-12-31,100.0,8540.0,1170,117000.0,1.17
KR7161890009,한국콜마,2022-12-31,500.0,42600.0,234,117000.0,1.17
KR7004170007,신세계,2021-12-31,3000.0,254000.0,39,117000.0,1.17
KR7014820005,동원시스템즈,2021-12-31,600.0,51200.0,195,117000.0,1.17
KR7000640003,동아쏘시오홀딩스,2023-06-30,1000.0,85200.0,117,117000.0,1.17
KR7012330007,현대모비스,2021-12-31,3000.0,254500.0,39,117000.0,1.17
KR7019180009,티에이치엔,2020-12-31,30.0,2565.0,3898,116940.0,1.1694
KR7064800006,포니링크,2021-12-31,20.0,1710.0,5847,116940.0,1.1694
KR7094280005,효성ITX,2024-03-31,150.0,12830.0,779,116850.0,1.1685
KR7214370009,케어젠,2021-06-30,800.0,68200.0,146,116800.0,1.168
KR7045060001,오공,2021-12-31,50.0,4280.0,2336,116800.0,1.168
KR7050960004,수산아이앤티,2022-12-31,125.0,10700.0,934,116750.0,1.1675
KR7161890009,한국콜마,2025-03-12,720.0,61500.0,162,116640.0,1.1664
KR7263690000,디알젬,2021-12-31,140.0,12000.0,833,116620.0,1.1662
KR7051360006,토비스,2021-12-31,100.0,8570.0,1166,116600.0,1.166
KR7395400005,에스케이위탁관리부동산투자회사,2022-06-30,70.638,6060.0,1650,116552.7,1.165527
KR7001080001,만호제강,2022-06-30,250.0,21450.0,466,116500.0,1.165
KR7005740006,크라운해태홀딩스,2021-12-31,100.0,8580.0,1165,116500.0,1.165
KR7149950008,아바텍,2020-12-31,100.0,8590.0,1164,116400.0,1.164
KR7055550008,신한금융지주회사,2022-09-30,400.0,34300.0,291,116400.0,1.164
KR7192250009,케이사인,2023-12-31,15.0,1290.0,7751,116265.0,1.16265
KR7006840003,에이케이홀딩스,2022-12-31,200.0,17200.0,581,116200.0,1.162
KR7058610007,에스피지,2022-12-31,200.0,17200.0,581,116200.0,1.162
KR7267250009,에이치디현대,2024-09-30,900.0,77100.0,129,116100.0,1.161
KR7009450008,경동나비엔,2023-12-31,550.0,47200.0,211,116050.0,1.1605
KR7002140002,고려산업,2024-12-31,30.0,2585.0,3868,116040.0,1.1604
KR7085310001,엔케이,2024-12-31,10.0,862.0,11600,116000.0,1.16
KR7094280005,효성ITX,2025-09-30,150.0,12920.0,773,115950.0,1.1595
KR7072130008,유엔젤,2024-12-31,70.0,6040.0,1655,115850.0,1.1585
KR7094280005,효성ITX,2023-06-30,150.0,12940.0,772,115800.0,1.158
KR7187870001,디바이스,2020-12-31,600.0,51700.0,193,115800.0,1.158
KR7318000007,케이비지,2021-12-31,100.0,8630.0,1158,115800.0,1.158
KR7138930003,BNK금융지주,2025-05-12,120.0,10370.0,964,115680.0,1.1568
KR7094280005,효성ITX,2024-09-30,150.0,12970.0,771,115650.0,1.1565
KR7000050005,경방,2022-12-31,125.0,10800.0,925,115625.0,1.15625
KR7318010006,팜스빌,2023-12-31,100.0,8650.0,1156,115600.0,1.156
KR7347740003,피엔케이피부임상연구센타,2022-12-31,35.0,3035.0,3294,115290.0,1.1529
KR7023160005,태광,2023-12-31,170.0,14730.0,678,115260.0,1.1526
KR7068790005,디엠에스,2020-12-31,100.0,8680.0,1152,115200.0,1.152
KR7002900009,티와이엠,2025-02-28,60.0,5210.0,1919,115140.0,1.1514
KR7220630008,맘스터치앤컴퍼니,2020-06-30,30.0,2605.0,3838,115140.0,1.1514
KR7017800004,현대엘리베이터,2025-11-30,1000.0,86800.0,115,115000.0,1.15
KR7023160005,태광,2025-12-31,250.0,21700.0,460,115000.0,1.15
KR7142210004,유니트론텍,2021-12-31,75.0,6520.0,1533,114975.0,1.14975
KR7273060004,와이즈버즈,2021-12-31,20.0,1740.0,5747,114940.0,1.1494
KR7256150004,한독크린텍,2020-12-31,300.0,26100.0,383,114900.0,1.149
KR7170900005,동아에스티,2022-12-31,700.0,60800.0,164,114800.0,1.148
KR7007700008,에프앤에프홀딩스,2022-12-31,350.0,30450.0,328,114800.0,1.148
KR7033530007,에스제이지세종,2021-12-31,100.0,8710.0,1148,114800.0,1.148
KR7031440001,신세계푸드,2020-12-31,750.0,65300.0,153,114750.0,1.1475000000000002
KR7214320004,이노션,2023-06-30,450.0,39150.0,255,114750.0,1.1475000000000002
KR7039440003,에스티아이,2024-12-31,200.0,17450.0,573,114600.0,1.146
KR7267980001,매일유업,2020-12-31,800.0,69900.0,143,114400.0,1.144
KR7296640006,이노룰스,2022-12-31,110.0,9610.0,1040,114400.0,1.144
KR7019180009,티에이치엔,2021-12-31,50.0,4370.0,2288,114400.0,1.144
KR7008830002,대동기어,2020-12-31,40.0,3500.0,2857,114280.0,1.1428
KR7011280005,태림포장,2021-12-31,50.0,4375.0,2285,114250.0,1.1424999999999998
KR7063760003,이엘피,2020-12-31,120.0,10500.0,952,114240.0,1.1424
KR7241770007,메카로,2021-12-31,160.0,14000.0,714,114240.0,1.1424
KR7038680005,에스넷시스템,2020-12-31,80.0,7000.0,1428,114240.0,1.1424
KR7115440000,우리넷,2024-12-31,100.0,8750.0,1142,114200.0,1.142
KR7067900001,와이엔텍,2024-12-31,70.0,6130.0,1631,114170.0,1.1417
KR7140070004,서플러스글로벌,2021-12-31,50.0,4380.0,2283,114150.0,1.1415
KR7005670005,푸드웰,2020-12-31,85.0,7450.0,1342,114070.0,1.1407
KR7018670000,SK가스,2024-08-05,2000.0,173700.0,57,114000.0,1.14
KR7215360009,우리산업,2022-12-31,150.0,13150.0,760,114000.0,1.14
KR7268280005,미원스페셜티케미칼,2020-12-31,1200.0,104500.0,95,114000.0,1.14
KR7004910006,조광페인트,2021-12-31,100.0,8770.0,1140,114000.0,1.14
KR7055550008,신한금융지주회사,2025-02-21,540.0,47300.0,211,113940.0,1.1394
KR7001740000,SK네트웍스,2025-08-28,50.0,4390.0,2277,113850.0,1.1384999999999998
KR7395400005,에스케이위탁관리부동산투자회사,2021-12-31,70.121,6160.0,1623,113806.383,1.13806383
KR7048530000,인트론바이오테크놀로지,2023-12-31,100.0,8780.0,1138,113800.0,1.138
KR7044820009,코스맥스비티아이,2020-12-31,200.0,17550.0,569,113800.0,1.138
KR7270870009,뉴트리,2021-12-31,250.0,21950.0,455,113750.0,1.1375
KR7090460007,비에이치,2020-12-31,250.0,21950.0,455,113750.0,1.1375
KR7170920003,엘티씨,2024-12-31,100.0,8790.0,1137,113700.0,1.137
KR7124560004,태웅로직스,2021-12-31,100.0,8790.0,1137,113700.0,1.137
KR7217500008,러셀,2022-12-31,30.0,2640.0,3787,113610.0,1.1361
KR7035760008,씨제이이엔엠,2020-12-31,1600.0,139500.0,71,113600.0,1.136
KR7138080007,오이솔루션,2022-12-31,200.0,17600.0,568,113600.0,1.136
KR7017650003,대림제지,2022-12-31,100.0,8800.0,1136,113600.0,1.136
KR7089150007,케이씨티,2020-12-31,60.0,5280.0,1893,113580.0,1.1358
KR7005740006,크라운해태홀딩스,2020-12-31,100.0,8810.0,1135,113500.0,1.135
KR7038540001,상상인,2022-06-30,100.0,8810.0,1135,113500.0,1.135
KR7019770007,서연탑메탈,2022-12-31,45.0,3965.0,2522,113490.0,1.1349
KR7089030001,테크윙,2023-12-31,130.0,11450.0,873,113490.0,1.1349
KR7316140003,우리금융지주,2024-09-30,180.0,15860.0,630,113400.0,1.134
KR7319660007,피에스케이,2021-12-31,600.0,52800.0,189,113400.0,1.134
KR7290740000,액트로,2021-12-31,100.0,8820.0,1133,113300.0,1.133
KR7002900009,티와이엠,2021-12-31,20.0,1765.0,5665,113300.0,1.133
KR7092070002,디엔에프,2024-12-31,100.0,8820.0,1133,113300.0,1.133
KR7021820006,세원정공,2023-06-30,100.0,8830.0,1132,113200.0,1.132
KR7144960002,뉴파워프라즈마,2024-12-31,50.0,4420.0,2262,113100.0,1.131
KR7008490005,서흥,2021-12-31,500.0,44200.0,226,113000.0,1.13
KR7316140003,우리금융지주,2025-05-10,200.0,17690.0,565,113000.0,1.13
KR7052460003,아이크래프트,2021-12-31,50.0,4425.0,2259,112950.0,1.1295
KR7007590003,동방아그로,2021-06-30,100.0,8850.0,1129,112900.0,1.129
KR7104830005,원익머트리얼즈,2021-12-31,400.0,35400.0,282,112800.0,1.128
KR7226320000,잇츠한불,2021-12-31,200.0,17700.0,564,112800.0,1.128
KR7084110006,휴온스글로벌,2025-11-25,550.0,48750.0,205,112750.0,1.1275
KR7040910002,아이씨디,2022-12-31,100.0,8870.0,1127,112700.0,1.127
KR7038390001,레드캡투어,2022-06-30,200.0,17750.0,563,112600.0,1.126
KR7003200003,일신방직,2023-12-31,100.0,8880.0,1126,112600.0,1.126
KR7005380001,현대자동차,2025-08-31,2500.0,220000.0,45,112500.0,1.125
KR7105560007,KB금융지주,2022-09-30,500.0,44250.0,225,112500.0,1.125
KR7001060003,제이더블유중외제약,2023-12-31,400.0,35550.0,281,112400.0,1.124
KR7448730002,삼성에프엔위탁관리부동산투자회사,2023-04-30,58.437,5200.0,1923,112374.351,1.12374351
KR7362990004,드림인사이트,2024-12-31,20.0,1780.0,5617,112340.0,1.1234
KR7199820002,제일일렉트릭,2025-03-28,100.0,8900.0,1123,112300.0,1.123
KR7064960008,에스앤티모티브,2023-06-30,600.0,53400.0,187,112200.0,1.122
KR7060720000,KH바텍,2021-12-31,300.0,26700.0,374,112200.0,1.122
KR7064960008,에스앤티모티브,2025-03-31,300.0,26700.0,374,112200.0,1.122
KR7382480002,지아이텍,2023-12-31,36.0,3210.0,3115,112140.0,1.1214
KR7105560007,KB금융지주,2024-03-31,784.0,69500.0,143,112112.0,1.12112
KR7264850009,이랜시스,2024-12-31,50.0,4460.0,2242,112100.0,1.121
KR7251630000,브이원텍,2021-12-31,100.0,8920.0,1121,112100.0,1.121
KR7005490008,포스코홀딩스,2021-06-30,4000.0,347000.0,28,112000.0,1.12
KR7239610009,에이치엘사이언스,2021-12-31,400.0,35700.0,280,112000.0,1.12
KR7170900005,동아에스티,2020-12-31,1000.0,88600.0,112,112000.0,1.12
KR7066670001,디티씨,2022-12-31,50.0,4465.0,2239,111950.0,1.1195
KR7086390002,유니테스트,2023-12-31,150.0,13390.0,746,111900.0,1.119
KR7094280005,효성ITX,2023-03-31,150.0,13390.0,746,111900.0,1.119
KR7035150002,백산,2024-09-13,150.0,13390.0,746,111900.0,1.119
KR7109080002,옵티시스,2024-12-31,100.0,8930.0,1119,111900.0,1.119
KR7078520004,에이블씨엔씨,2025-07-15,100.0,8930.0,1119,111900.0,1.119
KR7083420000,그린케미칼,2024-07-30,80.0,7150.0,1398,111840.0,1.1183999999999998
KR7395400005,에스케이위탁관리부동산투자회사,2022-03-31,71.485,6390.0,1564,111802.54,1.1180253999999998
KR7055550008,신한금융지주회사,2024-06-30,540.0,48150.0,207,111780.0,1.1178
KR7095340006,아이에스시,2024-12-31,810.0,72100.0,138,111780.0,1.1178
KR7340570001,티앤엘,2024-12-31,750.0,66900.0,149,111750.0,1.1175
KR7003960002,사조대림,2023-12-31,350.0,31300.0,319,111650.0,1.1165
KR7161890009,한국콜마,2023-12-31,600.0,53600.0,186,111600.0,1.116
KR7064850001,에프앤가이드,2020-12-31,100.0,8960.0,1116,111600.0,1.116
KR7038070009,서린바이오사이언스,2022-12-31,130.0,11650.0,858,111540.0,1.1154000000000002
KR7138490008,코오롱이앤피,2021-12-31,145.0,13000.0,769,111505.0,1.11505
KR7038950002,파인디지털,2022-12-31,50.0,4485.0,2229,111450.0,1.1145
KR7089970008,브이엠,2021-09-30,200.0,17950.0,557,111400.0,1.114
KR7020180006,대신정보통신,2020-03-31,10.0,898.0,11135,111350.0,1.1135000000000002
KR7065530008,와이어블,2020-12-31,50.0,4490.0,2227,111350.0,1.1135000000000002
KR7014680003,한솔케미칼,2022-12-31,2100.0,185500.0,53,111300.0,1.113
KR7417310000,코람코더원위탁관리부동산투자회사,2022-08-31,60.0,5390.0,1855,111300.0,1.113
KR7094280005,효성ITX,2024-06-30,150.0,13470.0,742,111300.0,1.113
KR7094280005,효성ITX,2025-06-30,150.0,13470.0,742,111300.0,1.113
KR7090460007,비에이치,2022-12-31,250.0,22450.0,445,111250.0,1.1125
KR7018880005,한온시스템,2022-12-31,90.0,8090.0,1236,111240.0,1.1124
KR7086450004,동국제약,2023-12-31,180.0,16160.0,618,111240.0,1.1124
KR7357230002,에이치피오,2022-12-31,80.0,7190.0,1390,111200.0,1.112
KR7054950001,제이브이엠,2020-12-31,400.0,35950.0,278,111200.0,1.112
KR7053800009,안랩,2021-12-31,1100.0,98900.0,101,111100.0,1.111
KR7058470006,리노공업,2020-12-31,1500.0,135000.0,74,111000.0,1.11
