ISIN코드,기업명,배당기준일,기준종가일,종가,1주당배당금,공시배당률,투자금액,시가배당률(%),매수주식수,총배당금,투자금대비배당률(%)
KR7002020006,코오롱,2022-12-31,2022-12-29,21900.0,550.0,11.0,10000000.0,2.5114155251141552,456,250800.0,2.508
KR7002020006,코오롱,2023-12-31,2023-12-28,17400.0,550.0,11.0,10000000.0,3.1609195402298855,574,315700.0,3.157
KR7002020006,코오롱,2024-12-31,2024-12-30,14030.0,550.0,11.0,10000000.0,3.9201710620099783,712,391600.0,3.916
KR7002030005,아세아,2020-12-31,2020-12-30,90500.0,2000.0,40.0,10000000.0,2.209944751381215,110,220000.0,2.1999999999999997
KR7002030005,아세아,2021-12-31,2021-12-30,128000.0,3000.0,60.0,10000000.0,2.34375,78,234000.0,2.34
KR7002030005,아세아,2022-10-31,2022-10-28,108500.0,500.0,10.0,10000000.0,0.4608294930875576,92,46000.0,0.45999999999999996
KR7002030005,아세아,2022-12-31,2022-12-29,131500.0,3250.0,65.0,10000000.0,2.4714828897338403,76,247000.0,2.4699999999999998
KR7002030005,아세아,2023-07-25,2023-07-24,154600.0,600.0,12.0,10000000.0,0.38809831824062097,64,38400.0,0.384
KR7002030005,아세아,2023-12-31,2023-12-28,187000.0,4400.0,88.0,10000000.0,2.3529411764705883,53,233200.0,2.332
KR7002030005,아세아,2024-11-04,2024-11-01,254000.0,630.0,12.6,10000000.0,0.2480314960629921,39,24570.0,0.2457
KR7002030005,아세아,2024-12-31,2024-12-30,251500.0,4700.0,94.0,10000000.0,1.8687872763419482,39,183300.0,1.833
KR7002030005,아세아,2025-10-31,2025-10-30,357000.0,630.0,12.6,10000000.0,0.17647058823529413,28,17640.0,0.1764
KR7002100006,경농,2020-12-31,2020-12-30,12000.0,250.0,50.0,10000000.0,2.083333333333333,833,208250.0,2.0825
KR7002100006,경농,2021-12-31,2021-12-30,12250.0,350.0,70.0,10000000.0,2.857142857142857,816,285600.0,2.856
KR7002100006,경농,2022-12-31,2022-12-29,10100.0,400.0,80.0,10000000.0,3.9603960396039604,990,396000.0,3.9600000000000004
KR7002100006,경농,2023-09-30,2023-09-27,9670.0,200.0,40.0,10000000.0,2.0682523267838677,1034,206800.0,2.068
KR7002100006,경농,2023-12-31,2023-12-28,10170.0,250.0,50.0,10000000.0,2.4582104228121926,983,245750.0,2.4575
KR7002100006,경농,2024-06-30,2024-06-28,10750.0,200.0,40.0,10000000.0,1.8604651162790697,930,186000.0,1.8599999999999999
KR7002100006,경농,2024-12-31,2024-12-30,9000.0,250.0,50.0,10000000.0,2.7777777777777777,1111,277750.0,2.7775000000000003
KR7002100006,경농,2025-06-30,2025-06-27,10040.0,200.0,40.0,10000000.0,1.9920318725099602,996,199200.0,1.992
KR7002140002,고려산업,2020-12-31,2020-12-30,4900.0,35.0,3.5,10000000.0,0.7142857142857143,2040,71400.0,0.714
KR7002140002,고려산업,2021-12-31,2021-12-30,2910.0,40.0,4.0,10000000.0,1.3745704467353952,3436,137440.0,1.3743999999999998
KR7002140002,고려산업,2022-12-31,2022-12-29,3470.0,25.0,2.5,10000000.0,0.7204610951008645,2881,72025.0,0.72025
KR7002140002,고려산업,2023-12-31,2023-12-28,3140.0,25.0,2.5,10000000.0,0.7961783439490446,3184,79600.0,0.796
KR7002140002,고려산업,2024-12-31,2024-12-30,2585.0,30.0,3.0,10000000.0,1.160541586073501,3868,116040.0,1.1603999999999999
KR7002150001,도화엔지니어링,2020-12-31,2020-12-30,8150.0,280.0,56.0,10000000.0,3.4355828220858897,1226,343280.0,3.4328
KR7002150001,도화엔지니어링,2021-12-31,2021-12-30,7650.0,280.0,56.0,10000000.0,3.6601307189542487,1307,365960.0,3.6595999999999997
KR7002150001,도화엔지니어링,2022-12-31,2022-12-29,8210.0,280.0,56.0,10000000.0,3.41047503045067,1218,341040.0,3.4104
KR7002150001,도화엔지니어링,2023-12-31,2023-12-28,7930.0,280.0,56.0,10000000.0,3.5308953341740232,1261,353080.0,3.5307999999999997
KR7002150001,도화엔지니어링,2024-12-31,2024-12-30,6540.0,280.0,56.0,10000000.0,4.281345565749235,1529,428120.0,4.2812
KR7002170009,삼양통상,2020-12-31,2020-12-30,62700.0,1250.0,25.0,10000000.0,1.9936204146730463,159,198750.0,1.9875
KR7002170009,삼양통상,2021-12-31,2021-12-30,58000.0,1250.0,25.0,10000000.0,2.1551724137931036,172,215000.0,2.15
KR7002170009,삼양통상,2022-12-31,2022-12-29,52800.0,1500.0,30.0,10000000.0,2.840909090909091,189,283500.0,2.835
KR7002170009,삼양통상,2023-12-31,2023-12-28,48550.0,1500.0,30.0,10000000.0,3.089598352214212,205,307500.0,3.075
KR7002170009,삼양통상,2024-12-31,2024-12-30,49700.0,1500.0,30.0,10000000.0,3.0181086519114686,201,301500.0,3.015
KR7001530005,디아이동일,2020-12-31,2020-12-30,146000.0,1500.0,30.0,10000000.0,1.0273972602739725,68,102000.0,1.02
KR7001530005,디아이동일,2021-12-31,2021-12-30,277000.0,2000.0,40.0,10000000.0,0.7220216606498195,36,72000.0,0.72
KR7001530005,디아이동일,2022-12-31,2022-12-29,15050.0,250.0,50.0,10000000.0,1.6611295681063125,664,166000.0,1.66
KR7001530005,디아이동일,2023-12-31,2023-12-28,29250.0,250.0,50.0,10000000.0,0.8547008547008548,341,85250.0,0.8524999999999999
