isinCd,stckIssuCmpyNm,dvdnBasDt,stckGenrDvdnAmt,stckGenrCashDvdnRt
KR7012320008,경동인베스트,20191231,500.0,10.0
KR7012320008,경동인베스트,20201231,500.0,10.0
KR7012320008,경동인베스트,20211231,750.0,15.0
KR7012320008,경동인베스트,20221231,750.0,15.0
KR7012320008,경동인베스트,20231231,750.0,15.0
KR7012320008,경동인베스트,20241231,750.0,15.0
KR7012330007,현대모비스,20021231,700.0,14.0
KR7012330007,현대모비스,20031231,1250.0,25.0
KR7012330007,현대모비스,20041231,1500.0,30.0
KR7012330007,현대모비스,20051231,1500.0,30.0
KR7012330007,현대모비스,20061231,1250.0,25.0
KR7012330007,현대모비스,20071231,1250.0,25.0
KR7012330007,현대모비스,20081231,1000.0,20.0
KR7012330007,현대모비스,20091231,1250.0,25.0
KR7012330007,현대모비스,20101231,1500.0,30.0
KR7012330007,현대모비스,20111231,1750.0,35.0
KR7012330007,현대모비스,20121231,1900.0,38.0
KR7012330007,현대모비스,20131231,1950.0,39.0
KR7012330007,현대모비스,20141231,3000.0,60.0
KR7012330007,현대모비스,20151231,3500.0,70.0
KR7012330007,현대모비스,20161231,3500.0,70.0
KR7012330007,현대모비스,20171231,3500.0,70.0
KR7012330007,현대모비스,20181231,4000.0,80.0
KR7012330007,현대모비스,20190630,1000.0,20.0
KR7012330007,현대모비스,20191231,3000.0,60.0
KR7012330007,현대모비스,20201231,4000.0,80.0
KR7012330007,현대모비스,20210630,1000.0,20.0
KR7012330007,현대모비스,20211231,3000.0,60.0
KR7012330007,현대모비스,20220630,1000.0,20.0
KR7012330007,현대모비스,20221231,3000.0,60.0
KR7012330007,현대모비스,20230630,1000.0,20.0
KR7012330007,현대모비스,20240325,3500.0,70.0
KR7012330007,현대모비스,20240630,1000.0,20.0
KR7012330007,현대모비스,20250324,5000.0,100.0
KR7012330007,현대모비스,20250811,1500.0,30.0
KR7012350005,대동모빌리티,20021231,300.0,6.0
KR7012350005,대동모빌리티,20031231,300.0,6.0
KR7012350005,대동모빌리티,20041231,350.0,7.0
KR7012350005,대동모빌리티,20071231,300.0,6.0
KR7012350005,대동모빌리티,20081231,300.0,6.0
KR7012350005,대동모빌리티,20091231,350.0,7.0
KR7012350005,대동모빌리티,20101231,350.0,7.0
KR7012350005,대동모빌리티,20111231,400.0,8.0
KR7012350005,대동모빌리티,20121231,350.0,7.0
KR7012350005,대동모빌리티,20131231,300.0,6.0
KR7012450003,한화에어로스페이스,20041231,150.0,3.0
KR7012450003,한화에어로스페이스,20051231,300.0,6.0
KR7012450003,한화에어로스페이스,20061231,400.0,8.0
KR7012450003,한화에어로스페이스,20071231,500.0,10.0
KR7012450003,한화에어로스페이스,20081231,400.0,8.0
KR7012450003,한화에어로스페이스,20091231,700.0,14.0
KR7012450003,한화에어로스페이스,20101231,800.0,16.0
KR7012450003,한화에어로스페이스,20111231,500.0,10.0
KR7012450003,한화에어로스페이스,20121231,500.0,10.0
KR7012450003,한화에어로스페이스,20131231,500.0,10.0
KR7012450003,한화에어로스페이스,20151231,300.0,6.0
KR7012450003,한화에어로스페이스,20201231,600.0,12.0
KR7012450003,한화에어로스페이스,20211231,700.0,14.0
KR7012450003,한화에어로스페이스,20221231,1000.0,20.0
KR7012450003,한화에어로스페이스,20231231,1800.0,36.0
KR7012450003,한화에어로스페이스,20241231,3500.0,70.0
KR7012460002,우영,20021231,50.0,10.0
KR7012510004,더존비즈온,20121231,200.0,40.0
KR7012510004,더존비즈온,20131231,150.0,30.0
KR7012510004,더존비즈온,20141231,200.0,40.0
KR7012510004,더존비즈온,20151231,220.0,44.0
KR7012510004,더존비즈온,20161231,290.0,58.0
KR7012510004,더존비즈온,20171231,400.0,80.0
KR7012510004,더존비즈온,20181231,450.0,90.0
KR7012510004,더존비즈온,20191231,470.0,94.0
KR7012510004,더존비즈온,20201231,450.0,90.0
KR7012510004,더존비즈온,20211231,450.0,90.0
KR7012510004,더존비즈온,20221231,123.0,24.6
KR7012510004,더존비즈온,20240326,217.0,43.4
KR7012510004,더존비즈온,20250331,477.0,95.4
KR7012410007,글로스텍,20041231,200.0,4.0
KR7012410007,글로스텍,20051231,200.0,4.0
KR7012410007,글로스텍,20061231,200.0,4.0
KR7012580007,신세계톰보이,20021231,300.0,6.0
KR7012580007,신세계톰보이,20031231,250.0,5.0
KR7012580007,신세계톰보이,20041231,250.0,5.0
KR7012580007,신세계톰보이,20051231,250.0,5.0
KR7012580007,신세계톰보이,20061231,150.0,3.0
KR7012580007,신세계톰보이,20071231,200.0,4.0
KR7012580007,신세계톰보이,20221231,30.0,6.0
KR7012600003,청호ICT,20021231,600.0,12.0
KR7012600003,청호ICT,20031231,250.0,5.0
KR7012600003,청호ICT,20041231,200.0,4.0
KR7012600003,청호ICT,20051231,250.0,5.0
KR7012600003,청호ICT,20061231,1000.0,20.0
KR7012600003,청호ICT,20071231,1200.0,24.0
KR7012600003,청호ICT,20081231,100.0,2.0
KR7012600003,청호ICT,20091231,100.0,2.0
KR7012610002,경인양행,20031231,500.0,10.0
KR7012610002,경인양행,20041231,500.0,10.0
KR7012610002,경인양행,20051231,500.0,10.0
KR7012610002,경인양행,20061231,350.0,7.0
KR7012610002,경인양행,20071231,500.0,10.0
KR7012610002,경인양행,20081231,500.0,10.0
KR7012610002,경인양행,20091231,50.0,10.0
KR7012610002,경인양행,20101231,50.0,10.0
KR7012610002,경인양행,20111231,50.0,10.0
KR7012610002,경인양행,20121231,50.0,10.0
KR7012610002,경인양행,20131231,50.0,10.0
KR7012610002,경인양행,20141231,50.0,10.0
KR7012610002,경인양행,20151231,50.0,10.0
KR7012610002,경인양행,20161231,50.0,10.0
KR7012610002,경인양행,20171231,50.0,10.0
KR7012610002,경인양행,20181231,50.0,10.0
KR7012610002,경인양행,20191231,50.0,10.0
KR7012610002,경인양행,20201231,50.0,10.0
KR7012610002,경인양행,20211231,50.0,10.0
KR7012610002,경인양행,20221231,50.0,10.0
KR7012610002,경인양행,20231231,50.0,10.0
KR7012610002,경인양행,20241231,50.0,10.0
KR7011230000,삼화전자공업,20021231,50.0,5.0
KR7011230000,삼화전자공업,20031231,50.0,5.0
KR7011280005,태림포장,20021231,250.0,5.0
KR7011280005,태림포장,20031231,250.0,5.0
KR7011280005,태림포장,20041231,250.0,5.0
KR7011280005,태림포장,20051231,250.0,5.0
KR7011300001,성안머티리얼스,20151231,10.0,2.0
KR7011320009,유니크,20070630,15.0,3.0
KR7011320009,유니크,20080630,15.0,3.0
KR7011320009,유니크,20091231,15.0,3.0
KR7011320009,유니크,20101231,40.0,8.0
KR7011320009,유니크,20111231,40.0,8.0
KR7011320009,유니크,20121231,50.0,10.0
KR7011320009,유니크,20131231,65.0,13.0
KR7011320009,유니크,20141231,75.0,15.0
KR7011320009,유니크,20151231,100.0,20.0
KR7011320009,유니크,20161231,90.0,18.0
KR7011320009,유니크,20191231,12.0,2.4
KR7011320009,유니크,20221231,15.0,3.0
KR7011320009,유니크,20231231,45.0,9.0
KR7011320009,유니크,20241231,45.0,9.0
KR7011330008,유니켐,19901231,500.0,0.0
KR7011330008,유니켐,20200930,25.0,5.0
KR7011330008,유니켐,20201231,25.0,5.0
KR7011330008,유니켐,20211231,30.0,6.0
KR7011330008,유니켐,20221231,20.0,4.0
KR7011370004,서한,20031231,10.0,2.0
KR7011370004,서한,20041231,5.0,1.0
KR7011370004,서한,20051231,5.0,1.0
KR7011370004,서한,20061231,5.0,1.0
KR7011370004,서한,20071231,5.0,1.0
KR7011370004,서한,20081231,5.0,1.0
KR7011370004,서한,20091231,5.0,1.0
KR7011370004,서한,20101231,5.0,1.0
KR7012630000,에이치디씨,20131231,50.0,1.0
KR7012630000,에이치디씨,20141231,300.0,6.0
KR7012630000,에이치디씨,20151231,500.0,10.0
KR7012630000,에이치디씨,20161231,700.0,14.0
KR7012630000,에이치디씨,20171231,1000.0,20.0
KR7012630000,에이치디씨,20181231,150.0,3.0
KR7012630000,에이치디씨,20191231,200.0,4.0
KR7012630000,에이치디씨,20201231,250.0,5.0
KR7012630000,에이치디씨,20211231,250.0,5.0
KR7012630000,에이치디씨,20221231,250.0,5.0
KR7012630000,에이치디씨,20231231,300.0,6.0
KR7012630000,에이치디씨,20250331,350.0,7.0
KR7012650008,쌍용건설,20051231,50.0,1.0
KR7012700001,리드코프,20130630,50.0,10.0
KR7012700001,리드코프,20131231,50.0,10.0
KR7012700001,리드코프,20140630,50.0,10.0
KR7012700001,리드코프,20141231,50.0,10.0
KR7012700001,리드코프,20150630,50.0,10.0
KR7012700001,리드코프,20151231,100.0,20.0
KR7012700001,리드코프,20160630,50.0,10.0
KR7012700001,리드코프,20161231,100.0,20.0
KR7012700001,리드코프,20170630,50.0,10.0
KR7012700001,리드코프,20171231,150.0,30.0
KR7012700001,리드코프,20180630,50.0,10.0
KR7012700001,리드코프,20181231,100.0,20.0
KR7012700001,리드코프,20190630,50.0,10.0
KR7012700001,리드코프,20191231,100.0,20.0
KR7012700001,리드코프,20200630,300.0,60.0
KR7012700001,리드코프,20201231,500.0,100.0
KR7012700001,리드코프,20210630,300.0,60.0
KR7012700001,리드코프,20211231,500.0,100.0
KR7012750006,에스원,20031231,400.0,80.0
KR7012750006,에스원,20041231,600.0,120.0
KR7012750006,에스원,20051231,800.0,160.0
KR7012750006,에스원,20061231,900.0,180.0
KR7012750006,에스원,20071231,1050.0,210.0
KR7012750006,에스원,20081231,1100.0,220.0
KR7012750006,에스원,20091231,1150.0,230.0
KR7012750006,에스원,20101231,1200.0,240.0
KR7012750006,에스원,20111231,1250.0,250.0
KR7012750006,에스원,20121231,1250.0,250.0
KR7012750006,에스원,20131231,1100.0,220.0
KR7012750006,에스원,20141231,1150.0,230.0
KR7012750006,에스원,20151231,1200.0,240.0
KR7012750006,에스원,20161231,1250.0,250.0
KR7012750006,에스원,20171231,2500.0,500.0
KR7012750006,에스원,20181231,2500.0,500.0
KR7012750006,에스원,20191231,2500.0,500.0
KR7012750006,에스원,20201231,2500.0,500.0
KR7012750006,에스원,20211231,2500.0,500.0
KR7012750006,에스원,20221231,2500.0,500.0
KR7012750006,에스원,20231231,2700.0,540.0
KR7012750006,에스원,20241231,2700.0,540.0
KR7012790002,신일제약,20021231,40.0,8.0
KR7012790002,신일제약,20031231,50.0,10.0
KR7012790002,신일제약,20041231,60.0,12.0
KR7012790002,신일제약,20051231,70.0,14.0
KR7012790002,신일제약,20061231,70.0,14.0
KR7012790002,신일제약,20071231,70.0,14.0
KR7012790002,신일제약,20081231,70.0,14.0
KR7012790002,신일제약,20091231,70.0,14.0
KR7012790002,신일제약,20101231,80.0,16.0
KR7012790002,신일제약,20111231,80.0,16.0
KR7012790002,신일제약,20121231,80.0,16.0
KR7012790002,신일제약,20131231,90.0,18.0
KR7012790002,신일제약,20141231,120.0,24.0
KR7012790002,신일제약,20151231,120.0,24.0
KR7012790002,신일제약,20161231,140.0,28.0
KR7012790002,신일제약,20171231,140.0,28.0
KR7012790002,신일제약,20181231,140.0,28.0
KR7012790002,신일제약,20191231,150.0,30.0
KR7012790002,신일제약,20201231,100.0,20.0
KR7012790002,신일제약,20211231,100.0,20.0
KR7012790002,신일제약,20221231,100.0,20.0
KR7012790002,신일제약,20231231,170.0,34.0
KR7012790002,신일제약,20241231,190.0,38.0
KR7012800009,대창,20031231,300.0,6.0
KR7012800009,대창,20041231,250.0,5.0
KR7012800009,대창,20051231,250.0,5.0
KR7012800009,대창,20061231,300.0,6.0
KR7012800009,대창,20071231,100.0,2.0
KR7012800009,대창,20091231,30.0,6.0
KR7012800009,대창,20101231,30.0,6.0
KR7012800009,대창,20121231,30.0,6.0
KR7012800009,대창,20171231,25.0,5.0
KR7012800009,대창,20181231,30.0,6.0
KR7012800009,대창,20191231,10.0,2.0
KR7012800009,대창,20211231,30.0,6.0
KR7012700001,리드코프,20220630,300.0,60.0
KR7012700001,리드코프,20221231,500.0,100.0
KR7012700001,리드코프,20231231,200.0,40.0
KR7012700001,리드코프,20241231,100.0,20.0
KR7012860003,모베이스전자,20021231,60.0,12.0
KR7012860003,모베이스전자,20031231,75.0,15.0
KR7012860003,모베이스전자,20041231,75.0,15.0
KR7012860003,모베이스전자,20051231,75.0,15.0
KR7012860003,모베이스전자,20061231,50.0,10.0
KR7012860003,모베이스전자,20071231,75.0,15.0
KR7012860003,모베이스전자,20081231,25.0,5.0
KR7012860003,모베이스전자,20091231,25.0,5.0
KR7012860003,모베이스전자,20101231,50.0,10.0
KR7012860003,모베이스전자,20111231,50.0,10.0
KR7012860003,모베이스전자,20121231,30.0,6.0
KR7012860003,모베이스전자,20131231,30.0,6.0
KR7012860003,모베이스전자,20141231,50.0,10.0
KR7012860003,모베이스전자,20151231,50.0,10.0
KR7012860003,모베이스전자,20161231,50.0,10.0
KR7012860003,모베이스전자,20171231,30.0,6.0
KR7012860003,모베이스전자,20181231,20.0,4.0
KR7012860003,모베이스전자,20221231,10.0,2.0
KR7013000005,세우글로벌,20241231,30.0,6.0
KR7013030002,하이록코리아,20201231,500.0,100.0
KR7013030002,하이록코리아,20211231,500.0,100.0
KR7013030002,하이록코리아,20221231,600.0,120.0
KR7013030002,하이록코리아,20231231,1050.0,210.0
KR7013030002,하이록코리아,20241231,1150.0,230.0
KR7013120001,동원개발,20021231,300.0,6.0
KR7013120001,동원개발,20031231,300.0,6.0
KR7013120001,동원개발,20041231,350.0,7.0
KR7013120001,동원개발,20051231,360.0,7.2
KR7013120001,동원개발,20061231,400.0,8.0
KR7013120001,동원개발,20071231,450.0,9.0
KR7013120001,동원개발,20111231,200.0,4.0
KR7013120001,동원개발,20121231,400.0,8.0
KR7013120001,동원개발,20131231,450.0,9.0
KR7013120001,동원개발,20141231,650.0,13.0
KR7013120001,동원개발,20151231,100.0,20.0
KR7013120001,동원개발,20161231,140.0,28.0
KR7013120001,동원개발,20171231,160.0,32.0
KR7013120001,동원개발,20181231,185.0,37.0
KR7013120001,동원개발,20191231,170.0,34.0
KR7013120001,동원개발,20201231,185.0,37.0
KR7013120001,동원개발,20211231,150.0,30.0
KR7013120001,동원개발,20221231,160.0,32.0
KR7013120001,동원개발,20231231,80.0,16.0
KR7013120001,동원개발,20241231,80.0,16.0
KR7013170006,태준제약,20041231,3000.0,60.0
KR7013170006,태준제약,20051231,750.0,15.0
KR7013030002,하이록코리아,20021231,75.0,15.0
KR7013030002,하이록코리아,20031231,75.0,15.0
KR7013030002,하이록코리아,20041231,75.0,15.0
KR7013030002,하이록코리아,20051231,100.0,20.0
KR7013030002,하이록코리아,20061231,100.0,20.0
KR7013030002,하이록코리아,20071231,100.0,20.0
KR7013030002,하이록코리아,20081231,100.0,20.0
KR7013030002,하이록코리아,20091231,100.0,20.0
KR7013030002,하이록코리아,20101231,150.0,30.0
KR7013030002,하이록코리아,20111231,150.0,30.0
KR7013030002,하이록코리아,20121231,250.0,50.0
KR7013030002,하이록코리아,20131231,350.0,70.0
KR7013030002,하이록코리아,20141231,400.0,80.0
KR7013030002,하이록코리아,20151231,400.0,80.0
KR7013030002,하이록코리아,20161231,400.0,80.0
KR7013030002,하이록코리아,20171231,400.0,80.0
KR7013030002,하이록코리아,20181231,500.0,100.0
KR7013030002,하이록코리아,20191231,500.0,100.0
KR7013240007,셀런,20071231,50.0,10.0
KR7013310008,아진산업,20231231,100.0,20.0
KR7013310008,아진산업,20241231,100.0,20.0
KR7013360003,일성건설,20031231,150.0,3.0
KR7013360003,일성건설,20041231,250.0,5.0
KR7013360003,일성건설,20051231,250.0,5.0
KR7013360003,일성건설,20061231,250.0,5.0
KR7013360003,일성건설,20071231,300.0,6.0
KR7013360003,일성건설,20081231,300.0,6.0
KR7013360003,일성건설,20091231,300.0,6.0
KR7013360003,일성건설,20101231,250.0,5.0
KR7013360003,일성건설,20111231,200.0,4.0
KR7013360003,일성건설,20121231,150.0,3.0
KR7013360003,일성건설,20131231,150.0,3.0
KR7013360003,일성건설,20161231,200.0,4.0
KR7013360003,일성건설,20191231,15.0,3.0
KR7013360003,일성건설,20201231,15.0,3.0
KR7013360003,일성건설,20211231,30.0,6.0
KR7013360003,일성건설,20221231,5.0,1.0
KR7013520002,화승코퍼레이션,20021231,500.0,10.0
KR7013520002,화승코퍼레이션,20031231,350.0,7.0
KR7013520002,화승코퍼레이션,20041231,250.0,5.0
KR7013520002,화승코퍼레이션,20051231,500.0,10.0
KR7013520002,화승코퍼레이션,20071231,250.0,5.0
KR7013520002,화승코퍼레이션,20091231,250.0,5.0
KR7013520002,화승코퍼레이션,20101231,250.0,5.0
KR7013520002,화승코퍼레이션,20111231,250.0,5.0
KR7013520002,화승코퍼레이션,20121231,250.0,5.0
KR7013520002,화승코퍼레이션,20131231,250.0,5.0
KR7013520002,화승코퍼레이션,20141231,250.0,5.0
KR7013520002,화승코퍼레이션,20151231,500.0,10.0
KR7013520002,화승코퍼레이션,20161231,500.0,10.0
KR7013520002,화승코퍼레이션,20171231,25.0,5.0
KR7013520002,화승코퍼레이션,20181231,25.0,5.0
KR7013520002,화승코퍼레이션,20191231,25.0,5.0
KR7013520002,화승코퍼레이션,20201231,25.0,5.0
KR7013520002,화승코퍼레이션,20211231,25.0,5.0
KR7013520002,화승코퍼레이션,20221231,50.0,10.0
KR7013520002,화승코퍼레이션,20231231,50.0,10.0
KR7013520002,화승코퍼레이션,20241231,75.0,15.0
KR7013570007,디와이,20021231,800.0,16.0
KR7013570007,디와이,20031231,100.0,20.0
KR7013570007,디와이,20041231,130.0,26.0
KR7013570007,디와이,20051231,120.0,24.0
KR7013570007,디와이,20061231,120.0,24.0
KR7013570007,디와이,20071231,130.0,26.0
KR7013570007,디와이,20081231,50.0,10.0
KR7013570007,디와이,20091231,100.0,20.0
KR7013570007,디와이,20101231,200.0,40.0
KR7013570007,디와이,20111231,200.0,40.0
KR7013570007,디와이,20121231,200.0,40.0
KR7013570007,디와이,20131231,150.0,30.0
KR7013570007,디와이,20141231,230.0,46.0
KR7013570007,디와이,20151231,110.0,22.0
KR7013570007,디와이,20161231,140.0,28.0
KR7013570007,디와이,20171231,120.0,24.0
KR7013570007,디와이,20181231,150.0,30.0
KR7013570007,디와이,20191231,150.0,30.0
KR7013570007,디와이,20201231,100.0,20.0
KR7013570007,디와이,20211231,120.0,24.0
KR7013570007,디와이,20221231,120.0,24.0
KR7013570007,디와이,20231231,150.0,30.0
KR7013570007,디와이,20250321,120.0,24.0
KR7013580006,계룡건설산업,20021231,600.0,12.0
KR7013580006,계룡건설산업,20031231,675.0,13.5
KR7013580006,계룡건설산업,20041231,700.0,14.0
KR7013580006,계룡건설산업,20051231,800.0,16.0
KR7013580006,계룡건설산업,20061231,850.0,17.0
KR7013580006,계룡건설산업,20071231,850.0,17.0
KR7013580006,계룡건설산업,20081231,550.0,11.0
KR7013580006,계룡건설산업,20091231,400.0,8.0
KR7013580006,계룡건설산업,20101231,300.0,6.0
KR7013580006,계룡건설산업,20111231,100.0,2.0
KR7013580006,계룡건설산업,20181231,500.0,10.0
KR7013580006,계룡건설산업,20191231,600.0,12.0
KR7013580006,계룡건설산업,20201231,600.0,12.0
KR7013580006,계룡건설산업,20211231,800.0,16.0
KR7013580006,계룡건설산업,20221231,500.0,10.0
KR7013580006,계룡건설산업,20231231,400.0,8.0
KR7013580006,계룡건설산업,20241231,400.0,8.0
KR7011870003,엘티삼보,20211231,210.0,42.0
KR7011910007,엘엑스판토스,20201231,17750.0,355.0
KR7011910007,엘엑스판토스,20211231,40050.0,801.0
KR7011910007,엘엑스판토스,20221231,43200.0,864.0
KR7011910007,엘엑스판토스,20231231,19200.0,384.0
KR7011910007,엘엑스판토스,20241231,30650.0,613.0
KR7011930005,신성이엔지,20041231,25.0,5.0
KR7011930005,신성이엔지,20051231,60.0,12.0
KR7011930005,신성이엔지,20061231,60.0,12.0
KR7011930005,신성이엔지,20071231,25.0,5.0
KR7011930005,신성이엔지,20081231,25.0,5.0
KR7011930005,신성이엔지,20101231,25.0,5.0
KR7012030003,디비아이엔씨,20091231,500.0,10.0
KR7012030003,디비아이엔씨,20101231,350.0,7.0
KR7012030003,디비아이엔씨,20111231,150.0,3.0
KR7012030003,디비아이엔씨,20121231,100.0,2.0
KR7012090007,성원건설,20071231,100.0,2.0
KR7012160008,영흥,20091231,400.0,8.0
KR7012160008,영흥,20101231,400.0,8.0
KR7012160008,영흥,20111231,50.0,10.0
KR7012160008,영흥,20121231,40.0,8.0
KR7012160008,영흥,20131231,50.0,10.0
KR7012160008,영흥,20141231,50.0,10.0
KR7012160008,영흥,20151231,50.0,10.0
KR7012160008,영흥,20161231,30.0,6.0
KR7012160008,영흥,20171231,10.0,2.0
KR7012160008,영흥,20181231,10.0,2.0
KR7012160008,영흥,20191231,30.0,6.0
KR7012160008,영흥,20201231,20.0,4.0
KR7012170007,아센디오,19891231,400.0,0.0
KR7012030003,디비아이엔씨,20021231,750.0,15.0
KR7012030003,디비아이엔씨,20031231,500.0,10.0
KR7012030003,디비아이엔씨,20041231,500.0,10.0
KR7012030003,디비아이엔씨,20051231,500.0,10.0
KR7012030003,디비아이엔씨,20061231,500.0,10.0
KR7012030003,디비아이엔씨,20071231,500.0,10.0
KR7012030003,디비아이엔씨,20081231,250.0,5.0
KR7012200002,계양전기,20021231,100.0,20.0
KR7012200002,계양전기,20031231,30.0,6.0
KR7012200002,계양전기,20041231,15.0,3.0
KR7012200002,계양전기,20051231,25.0,5.0
KR7012200002,계양전기,20061231,50.0,10.0
KR7012200002,계양전기,20071231,75.0,15.0
KR7012200002,계양전기,20081231,50.0,10.0
KR7012200002,계양전기,20091231,40.0,8.0
KR7012200002,계양전기,20101231,45.0,9.0
KR7012200002,계양전기,20111231,50.0,10.0
KR7012200002,계양전기,20121231,50.0,10.0
KR7012200002,계양전기,20131231,50.0,10.0
KR7012200002,계양전기,20141231,45.0,9.0
KR7012200002,계양전기,20151231,55.0,11.0
KR7012200002,계양전기,20161231,65.0,13.0
KR7012200002,계양전기,20171231,55.0,11.0
KR7012200002,계양전기,20181231,60.0,12.0
KR7012200002,계양전기,20191231,35.0,7.0
KR7012200002,계양전기,20201231,35.0,7.0
KR7012200002,계양전기,20211231,35.0,7.0
KR7012200002,계양전기,20221231,25.0,5.0
KR7012280004,영화금속,20071231,25.0,5.0
KR7012280004,영화금속,20101231,25.0,5.0
KR7012280004,영화금속,20111231,25.0,5.0
KR7012280004,영화금속,20121231,20.0,4.0
KR7012280004,영화금속,20131231,20.0,4.0
KR7012280004,영화금속,20141231,30.0,6.0
KR7012280004,영화금속,20150630,20.0,4.0
KR7012280004,영화금속,20151231,30.0,6.0
KR7012280004,영화금속,20161231,30.0,6.0
KR7013900006,두원중공업,20071231,1900.0,38.0
KR7013900006,두원중공업,20080630,1100.0,22.0
KR7013900006,두원중공업,20091231,1800.0,36.0
KR7013900006,두원중공업,20101231,300.0,6.0
KR7013900006,두원중공업,20111231,300.0,6.0
KR7013900006,두원중공업,20121231,300.0,6.0
KR7013900006,두원중공업,20131231,350.0,7.0
KR7013900006,두원중공업,20141231,400.0,8.0
KR7013900006,두원중공업,20151231,400.0,8.0
KR7013900006,두원중공업,20161231,400.0,8.0
KR7013900006,두원중공업,20171231,400.0,8.0
KR7013900006,두원중공업,20181231,400.0,8.0
KR7013900006,두원중공업,20191231,400.0,8.0
KR7013900006,두원중공업,20201231,400.0,8.0
KR7013900006,두원중공업,20211231,600.0,12.0
KR7013900006,두원중공업,20221231,600.0,12.0
KR7013900006,두원중공업,20231231,500.0,10.0
KR7013900006,두원중공업,20241231,400.0,8.0
KR7014130009,한익스프레스,20141231,500.0,10.0
KR7014130009,한익스프레스,20151231,700.0,14.0
KR7014130009,한익스프레스,20161231,700.0,14.0
KR7014130009,한익스프레스,20171231,800.0,16.0
KR7014130009,한익스프레스,20181231,60.0,12.0
KR7014130009,한익스프레스,20191231,70.0,14.0
KR7014130009,한익스프레스,20221231,130.0,26.0
KR7014130009,한익스프레스,20241231,100.0,20.0
KR7014190003,원익큐브,20021231,150.0,30.0
KR7014190003,원익큐브,20030630,25.0,5.0
KR7014190003,원익큐브,20031231,15.0,3.0
KR7014190003,원익큐브,20040630,40.0,8.0
KR7014190003,원익큐브,20041231,70.0,14.0
KR7014190003,원익큐브,20050630,25.0,5.0
KR7014190003,원익큐브,20061231,50.0,10.0
KR7014190003,원익큐브,20070630,50.0,10.0
KR7014190003,원익큐브,20071231,100.0,20.0
KR7014190003,원익큐브,20080630,50.0,10.0
KR7014190003,원익큐브,20081231,20.0,4.0
KR7014190003,원익큐브,20090630,30.0,6.0
KR7014190003,원익큐브,20091231,100.0,20.0
KR7014190003,원익큐브,20100630,50.0,10.0
KR7014190003,원익큐브,20101231,100.0,20.0
KR7014190003,원익큐브,20110630,10.0,2.0
KR7014200000,광림,20061231,250.0,5.0
KR7014200000,광림,20071231,300.0,6.0
KR7014200000,광림,20091231,20.0,2.0
KR7014200000,광림,20101231,40.0,4.0
KR7014200000,광림,20111231,40.0,4.0
KR7014280002,금강공업,20021231,500.0,10.0
KR7014280002,금강공업,20031231,500.0,10.0
KR7014280002,금강공업,20041231,500.0,10.0
KR7014280002,금강공업,20051231,350.0,7.0
KR7014280002,금강공업,20061231,350.0,7.0
KR7014280002,금강공업,20071231,350.0,7.0
KR7014280002,금강공업,20081231,250.0,5.0
KR7014280002,금강공업,20091231,350.0,7.0
KR7014280002,금강공업,20101231,250.0,5.0
KR7014280002,금강공업,20111231,250.0,5.0
KR7014280002,금강공업,20121231,350.0,7.0
KR7014280002,금강공업,20131231,350.0,7.0
KR7014280002,금강공업,20141231,400.0,8.0
KR7014280002,금강공업,20151231,400.0,8.0
KR7014280002,금강공업,20161231,500.0,10.0
KR7014280002,금강공업,20171231,500.0,10.0
KR7014280002,금강공업,20181231,500.0,10.0
KR7014280002,금강공업,20191231,80.0,8.0
KR7014280002,금강공업,20201231,40.0,4.0
KR7014280002,금강공업,20211231,100.0,10.0
KR7014280002,금강공업,20221231,120.0,12.0
KR7014280002,금강공업,20231231,120.0,12.0
KR7014280002,금강공업,20241231,120.0,12.0
KR7014350003,신일건업,20021231,250.0,5.0
KR7014350003,신일건업,20031231,400.0,8.0
KR7014350003,신일건업,20041231,250.0,5.0
KR7014350003,신일건업,20051231,250.0,5.0
KR7014350003,신일건업,20061231,300.0,6.0
KR7014350003,신일건업,20071231,300.0,6.0
KR7014440002,영보화학,20021231,50.0,10.0
KR7014440002,영보화학,20031231,90.0,18.0
KR7014440002,영보화학,20041231,90.0,18.0
KR7014440002,영보화학,20051231,100.0,20.0
KR7014440002,영보화학,20061231,100.0,20.0
KR7014440002,영보화학,20071231,50.0,10.0
KR7014440002,영보화학,20081231,25.0,5.0
KR7014440002,영보화학,20091231,75.0,15.0
KR7014440002,영보화학,20101231,100.0,20.0
KR7014440002,영보화학,20111231,50.0,10.0
KR7014440002,영보화학,20121231,50.0,10.0
KR7014470009,부방,20101231,50.0,10.0
KR7014470009,부방,20191231,20.0,4.0
KR7014530000,극동유화,20021231,500.0,10.0
KR7014530000,극동유화,20031231,500.0,10.0
KR7014530000,극동유화,20041231,500.0,10.0
KR7014530000,극동유화,20051231,600.0,12.0
KR7014530000,극동유화,20061231,600.0,12.0
KR7014530000,극동유화,20071231,500.0,10.0
KR7014530000,극동유화,20081231,600.0,12.0
KR7014530000,극동유화,20091231,600.0,12.0
KR7014530000,극동유화,20101231,600.0,12.0
KR7014530000,극동유화,20111231,700.0,14.0
KR7014530000,극동유화,20121231,700.0,14.0
KR7014530000,극동유화,20131231,800.0,16.0
KR7014530000,극동유화,20141231,700.0,14.0
KR7014530000,극동유화,20151231,1000.0,20.0
KR7014530000,극동유화,20161231,115.0,23.0
KR7014530000,극동유화,20171231,160.0,32.0
KR7014530000,극동유화,20181231,160.0,32.0
